"annee";"mois";"titre";"prix";"nb_pieces";"surface";"secteur";"adresse"
"2015";"9";" Appartement 106 m2 DISPONIBLE ";"1749000";"2";"106 m²";"californie";"- "
"2015";"9";" Appartement 82 m2 à El Jadida Saada ";"700000";"3";"82 m²";"saada";"Saada "
"2015";"9";" 90 m2 برطما بالعزيب ";"590000";"5";"90 m²";"marjane";"العزيب "
"2015";"9";" Appartement meublé ";"250000";"2";"68 m²";"autre_secteur";"Grand Casablanca- mohammedia-louizia "
"2015";"9";" Appartement piscine+ascenseur+parking a mohammedia ";"250000";"2";"64 m²";"autre_secteur";"Grand Casablanca- mohammedia-louizia "
"2015";"9";" Appartement a californie ANNONCE DE PROFESSIONNEL ";"1584000";"2";"96 m²";"californie";"californie "
"2015";"9";" Appartement 166 m2 à Kénitra Maamora ANNONCE DE PROFESSIONNEL ";"980000";"3";"166 m²";"maamora";"15 avenue al jaich al malaki "
"2015";"9";" Appartement moyen standing de 83m2 à Dar Bouazza ANNONCE DE PROFESSIONNEL ";"664000";"4";"83 m²";"dar_bouazza";"36 rue d''agadir 1ère étage bureau n"
"2015";"9";" Appartemment a maarif ";"1300000";"3";"108 m²";"maarif";"rue Ahmed elmajatti n 25 étage 2 maarif "
"2015";"9";" Appartement 84 m2 à Temara Massira ";"800000";"3";"84 m²";"massira";"- "
"2015";"9";" Appartement 100 m2 à Casablanca Dar Bouazza ANNONCE DE PROFESSIONNEL ";"600000";"2";"100 m²";"dar_bouazza";"Quartier bourgogne rue tan tan en-face salle vita "
"2015";"9";" Appartement M.S à Dar Bouazza ANNONCE DE PROFESSIONNEL ";"584000";"4";"73 m²";"dar_bouazza";"36 rue d''agadir 1ère étage bureau n"
"2015";"9";" Appartement a elbaraka ";"250000";"4";"58 m²";"hay_hassani";"hay hassani "
"2015";"9";" Appartement 112 m2 à Casablanca Californie ANNONCE DE PROFESSIONNEL ";"1848000";"2";"112 m²";"californie";"californie "
"2015";"9";" Appartement 82 m2 à Mohammedia El Alia ";"902000";"6";"82 m²";"el_alia";"hay el fajr angl bd sabta et bd read imm rihane "
"2015";"9";" Joli app 1er ét très bien aménagé ";"435000";"3";"89 m²";"ville_nouvelle";"bd biranzane"
"2015";"9";" Appartement 114 m2 à Casablanca Beauséjour ";"1300000";"4";"114 m²";"beausejour";"- "
"2015";"9";" Appartement 105 m2 à Fès Ben Souda ";"420000";"9";"105 m²";"ben_souda";"hay ennassim "
"2015";"9";" Appartement 87 m2 à Casablanca Californie ANNONCE DE PROFESSIONNEL ";"1435500";"2";"87 m²";"californie";"californie "
"2015";"9";" Appartement 120 m2 à Casablanca Californie ANNONCE DE PROFESSIONNEL ";"1980000";"2";"120 m²";"californie";"californie "
"2015";"9";" Appartement à Narjiss ";"660000";"3";"100 m²";"saies";"Narjiss "
"2015";"9";" Appartement 100 m2 à El Jadida Salam(2f -2 étage ) ANNONCE DE PROFESSIONNEL ";"670000";"10";"100 m²";"salama";"Hay salam "
"2015";"9";" Appartement 100 m2 à El Jadida Najd(2 façades ) ANNONCE DE PROFESSIONNEL ";"720000";"10";"100 m²";"najd";"Hay Najd "
"2015";"9";" Appartement a californie 103 M2 ANNONCE DE PROFESSIONNEL ";"1699500";"2";"103 m²";"californie";"californie "
"2015";"9";" Appartement 65 m2 à hadj fath Oulfa ";"670000";"4";"65 m²";"oulfa";"hadj fath oulfa "
"2015";"9";" Appartement 3 pièces à Dar Bouazza ";"7500";"3";"70 m²";"dar_bouazza";"route azzemoure dar bouazza "
"2015";"9";" Appartement 87 m2 à Casablanca ";"1435500";"2";"87 m²";"californie";"californie "
"2015";"9";" Appartement 123 m2 à Marrakech Route de Safi ANNONCE DE PROFESSIONNEL ";"1750000";"4";"123 m²";"route_de_safi";"route de safi "
"2015";"9";" Studio A RACINE entre Massira & anfa ";"1500000";"1";"55 m²";"racine";"RACINE entre Massira "
"2015";"9";" Appartement 68 m2 à El Jadida Centre ";"544000";"3";"68 m²";"centre";"esfa "
"2015";"9";" Appartement 72 m2 à Fès ";"500000";"3";"72 m²";"autre_secteur";"144 av majd narjiss b app 9rce nassim et 2 fes "
"2015";"9";" Appartement 72 m2 ";"580000";"3";"72 m²";"hay_dakhla";"hay dahla "
"2015";"9";" Appartement 80 m2 ";"1500";"3";"80 m²";"m_hamid";"bradi "
"2015";"9";" Appartement 90 m2 à Temara ";"650000";"3";"90 m²";"autre_secteur";"alfaouarat "
"2015";"9";" Appartement 103 m2 à Casablanca Maarif ANNONCE DE PROFESSIONNEL ";"500000";"3";"103 m²";"maarif";"Oasis "
"2015";"9";" Appartement 100 m mehdya ";"400000";"2";"100 m²";"autre_secteur";"Alomrane kasbah mehdya "
"2015";"9";" Appartement a hay panorama sidi elbrnoussi ANNONCE DE PROFESSIONNEL ";"470000";"5";"68 m²";"sidi_bernoussi";"Residenece madinati gh7 immeub "
"2015";"9";" Appartement 94 m2 à Rabat Hay Nahda ";"820000";"3";"94 m²";"hay_nahda";"Jnane Nahda "
"2015";"9";" تنازل ";"250000";"2";"54 m²";"hay_moulay_rachid";"حي مولاي رشيد قرب الحي الصناعي "
"2015";"9";" Appartement de charme 122 m2 à Casablanca Racine ANNONCE DE PROFESSIONNEL ";"2350000";"3";"122 m²";"racine";"- "
"2015";"9";" Appartement 1eme ";"275000";"3";"53 m²";"sidi_moumen";"alliyons darna anasi "
"2015";"9";" Appartement 63 m2 à Marrakech portes de Marrakech ";"500000";"3";"63 m²";"massira";"Portes de Marrakech zone 20E "
"2015";"9";" Appartement 52 m2 à Casablanca Errahma ANNONCE DE PROFESSIONNEL ";"250000";"2";"52 m²";"errahma";"quartier errahma "
"2015";"9";" Appartement 100 m2 à Kénitra Taïbia ";"580000";"5";"100 m²";"taibia";"Taïbia n"
"2015";"9";" Appartement 51 m2 à Salé ";"360000";"3";"51 m²";"toute_la_ville";"salé el jadida "
"2015";"9";" Appartement 80 m2 à Casablanca Centre Ville ";"1000000";"3";"80 m²";"centre_ville";"centre ville "
"2015";"9";" Appartement 56 m2 à Tanger Makhoukha ";"210000";"2";"56 m²";"makhoukha";"mojama3 el ikhlass tarik tetouan tanger "
"2015";"9";" Etage plus terrasse 94 m2 à Safi ";"660000";"4";"94 m²";"autre_secteur";"OUMNIA prés d''ACIMA "
"2015";"9";" Appartement 97 m2 à Casablanca Alsace Lorraine ANNONCE DE PROFESSIONNEL ";"1200000";"2";"97 m²";"alsace_lorraine";"Rue omar rifi "
"2015";"9";" Appartement 2 FACADE Marrakech Route de Ouarzazate ";"195000";"4";"58 m²";"route_de_ouarzazate";"Ait ourir centre "
"2015";"9";" Appartement 73 M2 sécurisée avec piscine ";"250000";"2";"73 m²";"autre_secteur";"Grande casablanca"
"2015";"9";" Appartement 120 ";"960000";"4";"120 m²";"autre_secteur";"Castiogo Saramika Ibis hotel "
"2015";"9";" Appart. 100 m2 lotiss. ElMontazah 1 Oued Fès ";"550000";"3";"100 m²";"oued_fes";"lotissement El Montazah 1 Oued Fès "
"2015";"9";" Appartement 49 m2 à Marrakech M'Hamid ";"280000";"2";"49 m²";"m_hamid";"mhamid 9 ikamat soraya 16 "
"2015";"9";" Appartement 2 ch, garage, salon, 116 m2 ";"620000";"5";"116 m²";"el_ismailia";"Brikate n"
"2015";"9";" Appartement 60 m2 à Casablanca Aïn Sebaâ ";"500000";"2";"60 m²";"ain_sebaâ";"- "
"2015";"9";" Appartement ";"470000";"3";"90 m²";"marjane_2";"Manseur "
"2015";"9";" Appartement 59 m ";"250000";"2";"59 m²";"autre_secteur";"- "
"2015";"9";" Appart haut standing prés d'OLA BALNCA Sidi Rehal ANNONCE DE PROFESSIONNEL ";"523600";"4";"79 m²";"sidi_rehal";"36 rue d''agadir 1ère étage bureau n"
"2015";"9";" Complexe résidentiel balnéaire ";"2000000";"3";"102 m²";"ain_diab";"- "
"2015";"9";" Appartement à vendre à Casablanca oulfa ";"480000";"3";"70 m²";"oulfa";"Cité Essalam "
"2015";"9";" Appartement 120 m2 à Temara Massira ";"660000";"6";"120 m²";"massira";"Fouarate "
"2015";"9";" Appartement H.S à Sidi Rehal près d'OLA BLANCA ANNONCE DE PROFESSIONNEL ";"523600";"4";"77 m²";"sidi_rehal";"36 rue d''agadir 1ère étage bureau n"
"2015";"9";" Appartement 175 m2 à Meknès Hamria ANNONCE DE PROFESSIONNEL ";"1200000";"5";"175 m²";"hamria";"palais principale "
"2015";"9";" Appart. 100 m2 RDC lotiss. ElMontazah 1 Oued Fès ";"450000";"3";"100 m²";"oued_fes";"lotissement El Montazah 1 Oued Fès "
"2015";"9";" شقىة 54 متر مربع بالمحمدية ANNONCE DE PROFESSIONNEL ";"351000";"2";"54 m²";"autre_secteur";"à côté de résidence chaàban sur quartier assafi "
"2015";"9";" Appartement 100 m2 à Casablanca Bourgogne ";"500000";"3";"100 m²";"bourgogne";"El Oasis "
"2015";"9";" Appartement 55 m2 à Casablanca Oulfa ANNONCE DE PROFESSIONNEL ";"490000";"3";"55 m²";"oulfa";"Bd Oum Rabii "
"2015";"9";" Appartement 48 m2 à Casablanca Sidi Moumen ";"350000";"2";"48 m²";"sidi_moumen";"Riad Bernoussi terminus tramway "
"2015";"9";" Appartement 73 m2 à Nador Hay Al Matar ";"460000";"3";"73 m²";"hay_al_matar";"Saada Ryad 2 Hay El Matar "
"2015";"9";" Appartement 54 m2 à Nouaceur ";"360000";"5";"54 m²";"industriel_nord";"Nouaceur "
"2015";"9";" Appartement 97 m2 à El Jadida ANNONCE DE PROFESSIONNEL ";"436500";"3";"97 m²";"autre_secteur";"Sur Sébt Douib "
"2015";"9";" Appart de 80m2 à Sidi Rehal H.S (Pieds dans l'eau) ANNONCE DE PROFESSIONNEL ";"544000";"4";"80 m²";"sidi_rehal";"36 rue d''agadir 1ère étage bureau n"
"2015";"9";" Appartement 134 m2 à Temara Harhoura ";"2270000";"5";"134 m²";"harhoura";"residance saad 1 "
"2015";"9";" Appartement 137 m2 à Temara ";"1650000";"5";"137 m²";"autre_secteur";"N"
"2015";"9";" Titre foncier 98m2 ";"960000";"4";"98 m²";"toute_la_ville";"11 av Muhammed V salé "
"2015";"9";" Appartement 51 m2 à Casablanca Oulfa ";"380000";"3";"51 m²";"oulfa";"essalam 1 app n"
"2015";"9";" Appartement à vendre ";"580000";"3";"74 m²";"hay_moulay_rachid";"fa rah 2 "
"2015";"9";" Vendre ";"310000";"2";"40 m²";"toute_la_ville";"arsat hay chmaou route kenitra "
"2015";"9";" Zouin ";"800000";"3";"3 m²";"tilila";"agadir "
"2015";"9";" Appartement 70 m2 à Meknès ANNONCE DE PROFESSIONNEL ";"300000";"5";"70 m²";"autre_secteur";"Immeuble 4 étages I35 Chahdia 3 Al Mansour "
"2015";"9";" بارطما ";"300000";"3";"54 m²";"hay_mohammadi";"Hay mohamadi "
"2015";"9";" Appartement 100 m2 à Tétouan ";"900000";"1";"100 m²";"autre_secteur";"rue thami wazzani "
"2015";"9";" Appartement 110m a lwafae narjiss ";"530000";"3";"110 m²";"autre_secteur";"Hay lwafae narjiss "
"2015";"9";" Appartement 132m2 haut standing a Maarif ";"1670000";"4";"132 m²";"maarif";"maarif "
"2015";"9";" Appart 76m2 au 2e quartier najd 2 el jadida ANNONCE DE PROFESSIONNEL ";"430000";"4";"76 m²";"najd";"el jadida quartier najd 2 "
"2015";"9";" Appartement 3 ere etage ";"250000";"3";"56 m²";"toute_la_ville";"abwab sala trik knitra "
"2015";"9";" Appartement 105 m2 à Casablanca Aïn Borja ANNONCE DE PROFESSIONNEL ";"1100000";"3";"105 m²";"ain_borja";"la villete "
"2015";"9";" Appartement 108 m2 à Marrakech Daoudiate ";"300000";"3";"108 m²";"daoudiate";"- "
"2015";"9";" Appartement 60 m2 à Salé ";"240000";"2";"60 m²";"toute_la_ville";"hay inbiaat avenue ouad roman "
"2015";"9";" Appartements et magasins ";"480000";"2";"91 m²";"el_haddada";"El Haddada à côté de la banque populaire "
"2015";"9";" Appartement 108 m2 à Marrakech Daoudiate ";"300000";"3";"108 m²";"daoudiate";"- "
"2015";"9";" Appartement 60 m2 à Salé ";"240000";"2";"60 m²";"toute_la_ville";"hay inbiaat avenue ouad roman "
"2015";"9";" Appartements et magasins ";"480000";"2";"91 m²";"el_haddada";"El Haddada à côté de la banque populaire "
"2015";"9";" Appart hay anas3 ";"360000";"3";"73 m²";"autre_secteur";"Hay anas 3 route ain chkef "
"2015";"9";" Appartements semi fini 90 m2 à Khouribga ";"360000";"4";"90 m²";"toute_la_ville";"quartier hasania "
"2015";"9";" شقة للبيع ";"500000";"2";"64 m²";"yacoub_el_mansour";"- "
"2015";"9";" Appartement 100 m2 à Khouribga ";"460000";"4";"100 m²";"toute_la_ville";"quartier Amal "
"2015";"9";" Appartement 69 m2 à El Jadida Saada ";"450000";"3";"69 m²";"saada";"Hay Al Manar "
"2015";"9";" Appartement 98 m2 à Fès Fès Médina ";"300000";"7";"98 m²";"fes_medina";"Bab Ftouh "
"2015";"9";" Vendre bel appart ";"420000";"3";"55 m²";"ain_sebaâ";"Amane "
"2015";"9";" 250000 ";"250000";"3";"58 m²";"errahma";"hay rahma "
"2015";"9";" Appartement 65 m2 à Kénitra Ouled Oujih ANNONCE DE PROFESSIONNEL ";"360000";"2";"65 m²";"ouled_oujih";"ouled oujih "
"2015";"9";" Mustapha ";"480000";"3";"70 m²";"oulfa";"Cité Essalam "
"2015";"9";" Appartement 102m2 Casablanca ";"910000";"3";"102 m²";"mers_sultan";"- "
"2015";"9";" Appartement 90 m2 à Casablanca Aïn Sebaâ ";"990000";"2";"90 m²";"ain_sebaâ";"Beausite "
"2015";"9";" Appartement 90 m2 à Casablanca Aïn Borja ";"900000";"5";"90 m²";"ain_borja";"bd"
"2015";"9";" Appartement 142+53 m2 à Cour Maamora ANNONCE DE PROFESSIONNEL ";"1100000";"3";"195 m²";"maamora";"maamora "
"2015";"9";" شقة سفلي وكراج 120متر مربع حي الهدى سيدي مومن ";"720000";"5";"120 m²";"sidi_moumen";"شقة سفلي وكراج 120متر سيدي مومن "
"2015";"9";" Appartement 117 m2 à Casablanca Aïn Sebaâ ";"1200000";"5";"117 m²";"ain_sebaâ";"Residence BAYT EL FATH "
"2015";"9";" Appartement 55 m2 à Agadir Hay Mohammadi ";"310000";"3";"55 m²";"hay_mohammadi";"hay mohammadi "
"2015";"9";" Appartement 68 m2 à Salé ";"650000";"3";"68 m²";"toute_la_ville";"Hors Bab Chaafa "
"2015";"9";" Appartement 70 m2 à Agadir Centre Ville ANNONCE DE PROFESSIONNEL ";"710000";"3";"70 m²";"centre_ville";"à coté de souk Had"
"2015";"9";" Appartement a Bourgogne ";"1450000";"3";"104 m²";"bourgogne";"rue sultan abdelhamid "
"2015";"9";" شقة سفلي وكراج 120متر مربع حي الهدى سيدي مومن ";"720000";"5";"120 m²";"sidi_moumen";"شقة سفلي وكراج 120متر سيدي مومن "
"2015";"9";" Appartement a vendre ";"700000";"2";"74 m²";"oulfa";"i9amate el khozama 7"
"2015";"9";" Appartement 74 m2 ";"495000";"3";"74 m²";"skikina";"156"
"2015";"9";" Très bel Appartement ";"1050000";"3";"90 m²";"ain_borja";"Bd ISMAIL alaoui "
"2015";"9";" Appartement à riad oulfa) ";"360000";"3";"48 m²";"oulfa";"Riaf el oulfa "
"2015";"9";" Appartement à vendre ";"550000";"3";"68 m²";"oulfa";"- "
"2015";"9";" Appartement 65 m2 à Temara ";"510000";"2";"65 m²";"autre_secteur";"IMM 28 appt 11 Hay Nahda 2 "
"2015";"9";" Appartement 73 m2 à Temara Massira ";"730000";"1";"73 m²";"massira";"massira my ali achrif "
"2015";"9";" مرجان طريق الرباط ";"550000";"3";"86 m²";"marjane";"العزيز الحاج قدور "
"2015";"9";" Appartement 79 m2 à Casablanca Derb Omar ";"960000";"3";"79 m²";"derb_omar";"bd la gironde "
"2015";"9";" Appartement rhan a el azzouzia ";"30000";"3";"60 m²";"azzouzia";"Azzouzia bayti sakan "
"2015";"9";" Appartement 49 m2 à Casablanca Sidi Maarouf ";"580000";"3";"49 m²";"sidi_maarouf";"chaimaa cas particulier "
"2015";"9";" Appartement de 120m2 ";"7600000";"4";"120 m²";"sidi_moumen";"quartier sidi moumen "
"2015";"9";" Appartement 60 m2 à Marrakech M'Hamid 9 ";"340000";"3";"60 m²";"m_hamid";"Lotissement IZDIHAR Immeuble 9 M''HAMID 9 "
"2015";"9";" Appartement 112 m2 à Casablanca Maarif ";"1800000";"2";"112 m²";"maarif";"Romandie 2 "
"2015";"9";" Appartement 66 m2 ";"480000";"3";"66 m²";"toute_la_ville";"- "
"2015";"9";" Appartement terrasse 120m agdal ANNONCE DE PROFESSIONNEL ";"1800000";"4";"120 m²";"agdal";"Agdal centre "
"2015";"9";" Appartement à de 65m à hay salam ";"470000";"3";"65 m²";"hay_salam";"- "
"2015";"9";" Appt a vendre au 1etage ";"400000";"3";"60 m²";"sidi_bernoussi";"Anassi bernoussi "
"2015";"9";" Appartement 110m a almaghreb alarabi ";"470000";"3";"110 m²";"al_maghrib_al_arabi";"Almaghreb alarabi "
"2015";"9";" Appartement 60 m2 à Larache ";"300000";"1";"60 m²";"toute_la_ville";"hay cha3ban i9amat nasr "
"2015";"9";" Appartement 116 m2 à Béni Mellal ";"650000";"5";"116 m²";"toute_la_ville";"Riad Selem "
"2015";"9";" Appartement 98 m2 à Kénitra Mimosas ANNONCE DE PROFESSIONNEL ";"580000";"2";"98 m²";"mimosas";"Centre De Mimosas "
"2015";"9";" Appartement 90 m2 à Meknès Nouveau Mellah ";"320000";"4";"90 m²";"nouveau_mellah";"Babrha Block B2 Numero "
"2015";"9";" Appart 108 m2 à Hay Riad sect 18 ";"180000";"4";"108 m²";"hay_riad";"Hay Riad sect 18 Rabat "
"2015";"9";" Appartement a vendre ";"330000";"3";"56 m²";"autre_secteur";"Hay essalam "
"2015";"9";" Appartement a hay madinati sidi elbrnoussi ANNONCE DE PROFESSIONNEL ";"480000";"4";"60 m²";"sidi_bernoussi";"Residence madinati gh7im7n"
"2015";"9";" Appartement a hay elazhar sidi elbrnoussi ANNONCE DE PROFESSIONNEL ";"800000";"2";"114 m²";"sidi_bernoussi";"Residence madinati gh7im7n"
"2015";"9";" Appartement a maarif sarout ";"480000";"3";"100 m²";"maarif";"- "
"2015";"9";" Appartement 140 m2 à Kénitra La Ville Haute ";"950000";"4";"140 m²";"la_ville_haute";"3 rue chouaib doukali appt n"
"2015";"9";" Appartement de 111 m2 à Rabat AgdalHaut Agdal ";"2350000";"4";"111 m²";"agdal";"Rue jabal Tazekka Haut Agdal Rabat "
"2015";"9";" شقة ممتازة ";"11000";"2";"62 m²";"ain_chock";"منضرونا "
"2015";"9";" Appartement a sakani sidi elbrnoussi ANNONCE DE PROFESSIONNEL ";"350000";"2";"66 m²";"sidi_bernoussi";"Residence madinati gh7im7n"
"2015";"9";" Appartement 64 m2 à Fès Ben Souda ";"305000";"1";"64 m²";"ben_souda";"Tajzi2t chams N 104 9orba atakadaw metro 9adiman "
"2015";"9";" Appartement 96 m2 à Salé ";"420000";"3";"96 m²";"toute_la_ville";"Laayayda sale "
"2015";"9";" Appartement a hay maidinati sidi elbrnoussi ANNONCE DE PROFESSIONNEL ";"470000";"4";"63 m²";"sidi_maarouf";"Residenece madinati gh7 immeub "
"2015";"9";" Appartement 83 m2 ";"1050000";"3";"83 m²";"oulfa";"Mazola bvd oum rabie "
"2015";"9";" شقة في مغوغة ";"275000";"2";"58 m²";"makhoukha";"- "
"2015";"9";" Appartement 85 m2 à Mohammedia El Alia ";"640000";"3";"85 m²";"el_alia";"- "
"2015";"9";" Appartement 54 m2 à Fès ";"385000";"3";"54 m²";"autre_secteur";"appartement quartier anbra fes "
"2015";"9";" Appartement meublé 110 m2 à Tétouan Cabo negro ";"1050000";"7";"110 m²";"cabo_negro";"Cabo Negro "
"2015";"9";" Appartement 42 m2 à Marrakech Hivernage ";"550000";"2";"42 m²";"hivernage";"Residence perle d''Atlas"
"2015";"9";" Appartement 51 m2 à Casablanca Aïn Sebaâ ";"480000";"2";"51 m²";"ain_sebaâ";"lot achabab 2 "
"2015";"9";" Appartement 68 m2 à Casablanca Sidi Maarouf ";"520000";"3";"68 m²";"sidi_maarouf";"Rés Jet sakane Sidi Maarouf "
"2015";"9";" Appartement 70 m2 à Casablanca Hay Moulay Rachid ";"280000";"3";"70 m²";"hay_moulay_rachid";"lot el fadle hay my rachid casa "
"2015";"9";" Appartement 70 m2 à Casablanca Maarif terrasse ANNONCE DE PROFESSIONNEL ";"1400000";"1";"70 m²";"maarif";"- "
"2015";"9";" Appartement 200 m2 à Casablanca Les Princesses ANNONCE DE PROFESSIONNEL ";"4200000";"4";"200 m²";"les_princesses";"residence les princesse "
"2015";"9";" Bel appartement a vendre ";"480000";"3";"80 m²";"al_maghrib_al_arabi";"- "
"2015";"9";" Appartement 116 m2 à Temara Guich ";"1100000";"5";"116 m²";"autre_secteur";"Guich el oudayas temara "
"2015";"9";" 2 appartements avendre ";"1150000";"7";"173 m²";"autre_secteur";"al majd al awama "
"2015";"9";" Appartement 85 m2 ";"850000";"3";"85 m²";"autre_secteur";"el majd al awama "
"2015";"9";" Appartement 60 m2 à El Jadida ";"500000";"3";"60 m²";"autre_secteur";"Route de Marrakech "
"2015";"9";" Appartement 177 m2 à Fès Agdal ";"1260000";"3";"177 m²";"agdal";"route imouzzer en face de l FST "
"2015";"9";" Appartement 114 m2 à Tétouan ";"950000";"7";"114 m²";"autre_secteur";"wilaya "
"2015";"9";" Appartement 70 m2 à Agadir Ben Serguaou ";"800000";"3";"70 m²";"ben_serguaou";"- "
"2015";"9";" Appartement à vendre ";"1080000";"3";"147 m²";"saies";"Res miryem rue bouanania route immouzer "
"2015";"9";" Appartement 115 m2 à Salé ";"600000";"4";"115 m²";"toute_la_ville";"cartière Nabloss secteur B 4 n 101 Tabrikte salè "
"2015";"9";" Appartement 130 m2 à Casablanca Sidi Moumen ";"1100000";"4";"130 m²";"sidi_moumen";"hay elhoda "
"2015";"9";" Appartement standing 69 m2 à Skhirat ";"828000";"3";"69 m²";"autre_secteur";"- "
"2015";"9";" Appartement 80 m2 à Béni Mellal ";"340000";"4";"80 m²";"toute_la_ville";"lotissement alwahda derriere station balkhoya "
"2015";"9";" Appartement 74 m2 à Casablanca Ben M'sick ANNONCE DE PROFESSIONNEL ";"660000";"3";"74 m²";"ben_m_sick";"bd mohamed bouziane "
